5 Minutes,Lane 1 Flow (Veh/5 Minutes),% Observed
3/22/2015 17:20,37,100
3/22/2015 17:25,36,100
3/22/2015 17:30,32,100
3/22/2015 17:35,40,100
3/22/2015 17:40,33,100
3/22/2015 17:45,44,100
3/22/2015 17:50,60,100
3/22/2015 17:55,65,100
3/22/2015 18:00,52,100
3/22/2015 18:05,50,100
3/22/2015 18:10,56,100
3/22/2015 18:15,42,100
3/22/2015 18:20,45,100
3/22/2015 18:25,41,100
3/22/2015 18:30,49,100
3/22/2015 18:35,35,100
3/22/2015 18:40,31,100
3/22/2015 18:45,37,100
3/22/2015 18:50,43,100
3/22/2015 18:55,28,100
3/22/2015 19:00,31,100
3/22/2015 19:05,25,100
3/22/2015 19:10,30,100
3/22/2015 19:15,32,100
3/22/2015 19:20,25,100
3/22/2015 19:25,35,100
3/22/2015 19:30,23,100
3/22/2015 19:35,23,100
3/22/2015 19:40,24,100
3/22/2015 19:45,18,100
3/22/2015 19:50,36,100
3/22/2015 19:55,14,100
3/22/2015 20:00,23,100
3/22/2015 20:05,22,100
3/22/2015 20:10,23,100
3/22/2015 20:15,15,100
3/22/2015 20:20,21,100
3/22/2015 20:25,15,100
3/22/2015 20:30,24,100
3/22/2015 20:35,21,100
3/22/2015 20:40,23,100
3/22/2015 20:45,16,100
3/22/2015 20:50,14,100
3/22/2015 20:55,24,100
3/22/2015 21:00,21,100
3/22/2015 21:05,11,100
3/22/2015 21:10,14,100
3/22/2015 21:15,16,100
3/22/2015 21:20,19,100
3/22/2015 21:25,11,100
3/22/2015 21:30,14,100
3/22/2015 21:35,10,100
3/22/2015 21:40,13,100
3/22/2015 21:45,12,100
3/22/2015 21:50,13,100
3/22/2015 21:55,17,100
3/22/2015 22:00,13,100
3/22/2015 22:05,18,100
3/22/2015 22:10,15,100
3/22/2015 22:15,19,100
3/22/2015 22:20,8,100
3/22/2015 22:25,19,100
3/22/2015 22:30,12,100
3/22/2015 22:35,15,100
3/22/2015 22:40,13,100
3/22/2015 22:45,12,100
3/22/2015 22:50,9,100
3/22/2015 22:55,4,100
3/22/2015 23:00,8,100
3/22/2015 23:05,6,100
3/22/2015 23:10,6,100
3/22/2015 23:15,6,100
3/22/2015 23:20,6,100
3/22/2015 23:25,1,100
3/22/2015 23:30,7,100
3/22/2015 23:35,6,100
3/22/2015 23:40,4,100
3/22/2015 23:45,7,100
3/22/2015 23:50,3,100
3/22/2015 23:55,2,100
3/23/2015 0:00,4,100
3/23/2015 0:05,5,100
3/23/2015 0:10,6,100
3/23/2015 0:15,6,100
3/23/2015 0:20,5,100
3/23/2015 0:25,4,100
3/23/2015 0:30,2,100
3/23/2015 0:35,5,100
3/23/2015 0:40,8,100
3/23/2015 0:45,1,100
3/23/2015 0:50,2,100
3/23/2015 0:55,2,100
3/23/2015 1:00,4,100
3/23/2015 1:05,3,100
3/23/2015 1:10,1,100
3/23/2015 1:15,4,100
3/23/2015 1:20,1,100
3/23/2015 1:25,6,100
3/23/2015 1:30,1,100
3/23/2015 1:35,1,100
3/23/2015 1:40,1,100
3/23/2015 1:45,2,100
3/23/2015 1:50,1,100
3/23/2015 1:55,6,100
3/23/2015 2:00,1,100
3/23/2015 2:05,3,100
3/23/2015 2:10,0,100
3/23/2015 2:15,0,100
3/23/2015 2:20,1,100
3/23/2015 2:25,2,100
3/23/2015 2:30,1,100
3/23/2015 2:35,1,100
3/23/2015 2:40,0,100
3/23/2015 2:45,1,100
3/23/2015 2:50,2,100
3/23/2015 2:55,1,100
3/23/2015 3:00,4,100
3/23/2015 3:05,3,100
3/23/2015 3:10,1,100
3/23/2015 3:15,1,100
3/23/2015 3:20,2,100
3/23/2015 3:25,2,100
3/23/2015 3:30,2,100
3/23/2015 3:35,2,100
3/23/2015 3:40,4,100
3/23/2015 3:45,2,100
3/23/2015 3:50,2,100
3/23/2015 3:55,4,100
3/23/2015 4:00,4,100
3/23/2015 4:05,5,100
3/23/2015 4:10,2,100
3/23/2015 4:15,5,100
3/23/2015 4:20,7,100
3/23/2015 4:25,5,100
3/23/2015 4:30,11,100
3/23/2015 4:35,11,100
3/23/2015 4:40,9,100
3/23/2015 4:45,13,100
3/23/2015 4:50,15,100
3/23/2015 4:55,18,100
3/23/2015 5:00,13,100
3/23/2015 5:05,15,100
3/23/2015 5:10,17,100
3/23/2015 5:15,16,100
3/23/2015 5:20,27,100
3/23/2015 5:25,26,100
3/23/2015 5:30,19,100
3/23/2015 5:35,12,100
3/23/2015 5:40,22,100
3/23/2015 5:45,23,100
3/23/2015 5:50,35,100
3/23/2015 5:55,35,100
3/23/2015 6:00,36,100
3/23/2015 6:05,29,100
3/23/2015 6:10,33,100
3/23/2015 6:15,21,100
3/23/2015 6:20,34,100
3/23/2015 6:25,21,100
3/23/2015 6:30,23,100
3/23/2015 6:35,30,100
3/23/2015 6:40,29,100
3/23/2015 6:45,27,100
3/23/2015 6:50,25,100
3/23/2015 6:55,33,100
3/23/2015 7:00,38,100
3/23/2015 7:05,26,100
3/23/2015 7:10,33,100
3/23/2015 7:15,38,100
3/23/2015 7:20,44,100
3/23/2015 7:25,44,100
3/23/2015 7:30,47,100
3/23/2015 7:35,34,100
3/23/2015 7:40,56,100
3/23/2015 7:45,53,100
3/23/2015 7:50,50,100
3/23/2015 7:55,51,100
3/23/2015 8:00,45,100
3/23/2015 8:05,49,100
3/23/2015 8:10,50,100
3/23/2015 8:15,49,100
3/23/2015 8:20,66,100
3/23/2015 8:25,48,100
3/23/2015 8:30,55,100
3/23/2015 8:35,64,100
3/23/2015 8:40,44,100
3/23/2015 8:45,61,100
3/23/2015 8:50,52,100
3/23/2015 8:55,61,100
3/23/2015 9:00,69,100
3/23/2015 9:05,53,100
3/23/2015 9:10,67,100
3/23/2015 9:15,52,100
3/23/2015 9:20,47,100
3/23/2015 9:25,54,100
3/23/2015 9:30,52,100
3/23/2015 9:35,59,100
3/23/2015 9:40,57,100
3/23/2015 9:45,54,100
3/23/2015 9:50,32,100
3/23/2015 9:55,51,100
3/23/2015 10:00,53,100
3/23/2015 10:05,48,100
3/23/2015 10:10,54,100
3/23/2015 10:15,45,100
3/23/2015 10:20,49,100
3/23/2015 10:25,48,100
3/23/2015 10:30,44,100
3/23/2015 10:35,34,100
3/23/2015 10:40,41,100
3/23/2015 10:45,45,100
3/23/2015 10:50,43,100
3/23/2015 10:55,35,100
3/23/2015 11:00,48,100
3/23/2015 11:05,41,100
3/23/2015 11:10,47,100
3/23/2015 11:15,49,100
3/23/2015 11:20,33,100
3/23/2015 11:25,57,100
3/23/2015 11:30,41,100
3/23/2015 11:35,58,100
3/23/2015 11:40,33,100
3/23/2015 11:45,44,100
3/23/2015 11:50,42,100
3/23/2015 11:55,52,100
3/23/2015 12:00,47,100
3/23/2015 12:05,49,100
3/23/2015 12:10,30,100
3/23/2015 12:15,42,100
3/23/2015 12:20,38,100
3/23/2015 12:25,44,100
3/23/2015 12:30,34,100
3/23/2015 12:35,42,100
3/23/2015 12:40,35,100
3/23/2015 12:45,31,100
3/23/2015 12:50,29,100
3/23/2015 12:55,39,100
3/23/2015 13:00,27,100
3/23/2015 13:05,31,100
3/23/2015 13:10,37,100
3/23/2015 13:15,35,100
3/23/2015 13:20,33,100
3/23/2015 13:25,34,100
3/23/2015 13:30,37,100
3/23/2015 13:35,36,100
3/23/2015 13:40,27,100
3/23/2015 13:45,37,100
3/23/2015 13:50,34,100
3/23/2015 13:55,37,100
3/23/2015 14:00,27,100
3/23/2015 14:05,26,100
3/23/2015 14:10,34,100
3/23/2015 14:15,37,100
3/23/2015 14:20,21,100
3/23/2015 14:25,14,100
3/23/2015 14:30,35,100
3/23/2015 14:35,20,100
3/23/2015 14:40,23,100
3/23/2015 14:45,29,100
3/23/2015 14:50,24,100
3/23/2015 14:55,27,100
3/23/2015 15:00,17,100
3/23/2015 15:05,26,100
3/23/2015 15:10,29,100
3/23/2015 15:15,24,100
3/23/2015 15:20,37,100
3/23/2015 15:25,24,100
3/23/2015 15:30,21,100
3/23/2015 15:35,18,100
3/23/2015 15:40,19,100
3/23/2015 15:45,15,100
3/23/2015 15:50,27,100
3/23/2015 15:55,24,100
3/23/2015 16:00,33,100
3/23/2015 16:05,30,100
3/23/2015 16:10,25,100
3/23/2015 16:15,12,100
3/23/2015 16:20,20,100
3/23/2015 16:25,15,100
3/23/2015 16:30,18,100
3/23/2015 16:35,19,100
3/23/2015 16:40,19,100
3/23/2015 16:45,13,100
3/23/2015 16:50,12,100
3/23/2015 16:55,7,100
3/23/2015 17:00,10,100
3/23/2015 17:05,9,100
3/23/2015 17:10,10,100
3/23/2015 17:15,6,100
3/23/2015 17:20,9,100
3/23/2015 17:25,11,100
3/23/2015 17:30,7,100
3/23/2015 17:35,11,100
3/23/2015 17:40,5,100
3/23/2015 17:45,9,100
3/23/2015 17:50,11,100
3/23/2015 17:55,9,100
3/23/2015 18:00,5,100
3/23/2015 18:05,5,100
3/23/2015 18:10,8,100
3/23/2015 18:15,6,100
3/23/2015 18:20,9,100
3/23/2015 18:25,14,100
3/23/2015 18:30,12,100
3/23/2015 18:35,18,100
3/23/2015 18:40,18,100
3/23/2015 18:45,21,100
3/23/2015 18:50,19,100
3/23/2015 18:55,19,100
3/23/2015 19:00,17,100
3/23/2015 19:05,20,100
3/23/2015 19:10,21,100
3/23/2015 19:15,21,100
3/23/2015 19:20,22,100
3/23/2015 19:25,16,100
3/23/2015 19:30,18,100
3/23/2015 19:35,12,100
3/23/2015 19:40,16,100
3/23/2015 19:45,15,100
3/23/2015 19:50,26,100
3/23/2015 19:55,18,100
3/23/2015 20:00,16,100
3/23/2015 20:05,25,100
3/23/2015 20:10,21,100
3/23/2015 20:15,16,100
3/23/2015 20:20,13,100
3/23/2015 20:25,28,100
3/23/2015 20:30,16,100
3/23/2015 20:35,16,100
3/23/2015 20:40,20,100
3/23/2015 20:45,17,100
3/23/2015 20:50,20,100
3/23/2015 20:55,16,100
3/23/2015 21:00,16,100
3/23/2015 21:05,13,100
3/23/2015 21:10,19,100
3/23/2015 21:15,17,100
3/23/2015 21:20,15,100
3/23/2015 21:25,20,100
3/23/2015 21:30,30,100
3/23/2015 21:35,15,100
3/23/2015 21:40,16,100
3/23/2015 21:45,18,100
3/23/2015 21:50,16,100
3/23/2015 21:55,13,100
3/23/2015 22:00,13,100
3/23/2015 22:05,14,100
3/23/2015 22:10,11,100
3/23/2015 22:15,17,100
3/23/2015 22:20,18,100
3/23/2015 22:25,13,100
3/23/2015 22:30,12,100
3/23/2015 22:35,10,100
3/23/2015 22:40,15,100
3/23/2015 22:45,8,100
3/23/2015 22:50,12,100
3/23/2015 22:55,13,100
3/23/2015 23:00,12,100
3/23/2015 23:05,19,100
3/23/2015 23:10,8,100
3/23/2015 23:15,11,100
3/23/2015 23:20,9,100
3/23/2015 23:25,11,100
3/23/2015 23:30,8,100
3/23/2015 23:35,4,100
3/23/2015 23:40,10,100
3/23/2015 23:45,6,100
3/23/2015 23:50,7,100
3/23/2015 23:55,5,100
3/24/2015 0:00,2,100
3/24/2015 0:05,6,100
3/24/2015 0:10,12,100
3/24/2015 0:15,4,100
3/24/2015 0:20,11,100
3/24/2015 0:25,9,100
3/24/2015 0:30,6,100
3/24/2015 0:35,6,100
3/24/2015 0:40,3,100
3/24/2015 0:45,6,100
3/24/2015 0:50,6,100
3/24/2015 0:55,6,100
3/24/2015 1:00,8,100
3/24/2015 1:05,6,100
3/24/2015 1:10,8,100
3/24/2015 1:15,7,100
3/24/2015 1:20,6,100
3/24/2015 1:25,4,100
3/24/2015 1:30,5,100
3/24/2015 1:35,6,100
3/24/2015 1:40,7,100
3/24/2015 1:45,3,100
3/24/2015 1:50,3,100
3/24/2015 1:55,4,100
3/24/2015 2:00,3,100
3/24/2015 2:05,4,100
3/24/2015 2:10,3,100
3/24/2015 2:15,5,100
3/24/2015 2:20,4,100
3/24/2015 2:25,3,100
3/24/2015 2:30,1,100
3/24/2015 2:35,4,100
3/24/2015 2:40,3,100
3/24/2015 2:45,6,100
3/24/2015 2:50,3,100
3/24/2015 2:55,3,100
3/24/2015 3:00,3,100
3/24/2015 3:05,7,100
3/24/2015 3:10,4,100
3/24/2015 3:15,3,100
3/24/2015 3:20,5,100
3/24/2015 3:25,2,100
3/24/2015 3:30,7,100
3/24/2015 3:35,2,100
3/24/2015 3:40,1,100
3/24/2015 3:45,6,100
3/24/2015 3:50,10,100
3/24/2015 3:55,3,100
3/24/2015 4:00,5,100
3/24/2015 4:05,3,100
3/24/2015 4:10,2,100
3/24/2015 4:15,4,100
3/24/2015 4:20,6,100
3/24/2015 4:25,10,100
3/24/2015 4:30,7,100
3/24/2015 4:35,7,100
3/24/2015 4:40,6,100
3/24/2015 4:45,12,100
3/24/2015 4:50,13,100
3/24/2015 4:55,11,100
3/24/2015 5:00,18,100
3/24/2015 5:05,11,100
3/24/2015 5:10,13,100
3/24/2015 5:15,17,100
3/24/2015 5:20,22,100
3/24/2015 5:25,30,100
3/24/2015 5:30,25,100
3/24/2015 5:35,21,100
3/24/2015 5:40,25,100
3/24/2015 5:45,28,100
3/24/2015 5:50,38,100
3/24/2015 5:55,37,100
3/24/2015 6:00,41,100
3/24/2015 6:05,30,100
3/24/2015 6:10,35,100
3/24/2015 6:15,31,100
3/24/2015 6:20,27,100
3/24/2015 6:25,19,100
3/24/2015 6:30,23,100
3/24/2015 6:35,23,100
3/24/2015 6:40,24,100
3/24/2015 6:45,28,100
3/24/2015 6:50,32,100
3/24/2015 6:55,41,100
3/24/2015 7:00,21,100
3/24/2015 7:05,26,100
3/24/2015 7:10,26,100
3/24/2015 7:15,22,100
3/24/2015 7:20,36,100
3/24/2015 7:25,42,100
3/24/2015 7:30,24,100
3/24/2015 7:35,36,100
3/24/2015 7:40,32,100
3/24/2015 7:45,42,100
3/24/2015 7:50,59,100
3/24/2015 7:55,52,100
3/24/2015 8:00,46,100
3/24/2015 8:05,49,100
3/24/2015 8:10,45,100
3/24/2015 8:15,42,100
3/24/2015 8:20,58,100
3/24/2015 8:25,53,100
3/24/2015 8:30,58,100
3/24/2015 8:35,63,100
3/24/2015 8:40,57,100
3/24/2015 8:45,53,100
3/24/2015 8:50,43,100
3/24/2015 8:55,66,100
3/24/2015 9:00,65,100
3/24/2015 9:05,49,100
3/24/2015 9:10,66,100
3/24/2015 9:15,64,100
3/24/2015 9:20,61,100
3/24/2015 9:25,39,100
3/24/2015 9:30,48,100
3/24/2015 9:35,31,100
3/24/2015 9:40,55,100
3/24/2015 9:45,53,100
3/24/2015 9:50,62,100
3/24/2015 9:55,58,100
3/24/2015 10:00,50,100
3/24/2015 10:05,53,100
3/24/2015 10:10,42,100
3/24/2015 10:15,43,100
3/24/2015 10:20,55,100
3/24/2015 10:25,42,100
3/24/2015 10:30,52,100
3/24/2015 10:35,45,100
3/24/2015 10:40,36,100
3/24/2015 10:45,46,100
3/24/2015 10:50,57,100
3/24/2015 10:55,42,100
3/24/2015 11:00,43,100
3/24/2015 11:05,35,100
3/24/2015 11:10,40,100
3/24/2015 11:15,28,100
3/24/2015 11:20,45,100
3/24/2015 11:25,48,100
3/24/2015 11:30,38,100
3/24/2015 11:35,26,100
3/24/2015 11:40,36,100
3/24/2015 11:45,40,100
3/24/2015 11:50,41,100
3/24/2015 11:55,48,100
3/24/2015 12:00,40,100
3/24/2015 12:05,33,100
3/24/2015 12:10,43,100
3/24/2015 12:15,39,100
3/24/2015 12:20,34,100
3/24/2015 12:25,35,100
3/24/2015 12:30,39,100
3/24/2015 12:35,40,100
3/24/2015 12:40,38,100
3/24/2015 12:45,32,100
3/24/2015 12:50,37,100
3/24/2015 12:55,33,100
3/24/2015 13:00,33,100
3/24/2015 13:05,31,100
3/24/2015 13:10,29,100
3/24/2015 13:15,44,100
3/24/2015 13:20,17,100
3/24/2015 13:25,37,100
3/24/2015 13:30,33,100
3/24/2015 13:35,40,100
3/24/2015 13:40,26,100
3/24/2015 13:45,24,100
3/24/2015 13:50,26,100
3/24/2015 13:55,32,100
3/24/2015 14:00,27,100
3/24/2015 14:05,23,100
3/24/2015 14:10,20,100
3/24/2015 14:15,22,100
3/24/2015 14:20,19,100
3/24/2015 14:25,18,100
3/24/2015 14:30,20,100
3/24/2015 14:35,32,100
3/24/2015 14:40,24,100
3/24/2015 14:45,17,100
3/24/2015 14:50,25,100
3/24/2015 14:55,20,100
3/24/2015 15:00,21,100
3/24/2015 15:05,11,100
3/24/2015 15:10,17,100
3/24/2015 15:15,7,100
3/24/2015 15:20,4,100
3/24/2015 15:25,15,100
3/24/2015 15:30,7,100
3/24/2015 15:35,13,100
3/24/2015 15:40,12,100
3/24/2015 15:45,11,100
3/24/2015 15:50,9,100
3/24/2015 15:55,10,100
3/24/2015 16:00,14,100
3/24/2015 16:05,11,100
3/24/2015 16:10,7,100
3/24/2015 16:15,5,100
3/24/2015 16:20,4,100
3/24/2015 16:25,10,100
3/24/2015 16:30,6,100
3/24/2015 16:35,6,100
3/24/2015 16:40,9,100
3/24/2015 16:45,7,100
3/24/2015 16:50,10,100
3/24/2015 16:55,4,100
3/24/2015 17:00,9,100
3/24/2015 17:05,6,100
3/24/2015 17:10,6,100
3/24/2015 17:15,10,100
3/24/2015 17:20,3,100
3/24/2015 17:25,4,100
3/24/2015 17:30,11,100
3/24/2015 17:35,1,100
3/24/2015 17:40,6,100
3/24/2015 17:45,4,100
3/24/2015 17:50,5,100
3/24/2015 17:55,5,100
3/24/2015 18:00,3,100
3/24/2015 18:05,8,100
3/24/2015 18:10,9,100
3/24/2015 18:15,6,100
3/24/2015 18:20,10,100
3/24/2015 18:25,5,100
3/24/2015 18:30,9,100
3/24/2015 18:35,5,100
3/24/2015 18:40,18,100
3/24/2015 18:45,18,100
3/24/2015 18:50,8,100
3/24/2015 18:55,12,100
3/24/2015 19:00,15,100
3/24/2015 19:05,18,100
3/24/2015 19:10,19,100
3/24/2015 19:15,22,100
3/24/2015 19:20,17,100
3/24/2015 19:25,15,100
3/24/2015 19:30,17,100
3/24/2015 19:35,19,100
3/24/2015 19:40,15,100
3/24/2015 19:45,13,100
3/24/2015 19:50,23,100
3/24/2015 19:55,20,100
3/24/2015 20:00,19,100
3/24/2015 20:05,26,100
3/24/2015 20:10,21,100
3/24/2015 20:15,30,100
3/24/2015 20:20,9,100
3/24/2015 20:25,25,100
3/24/2015 20:30,14,100
3/24/2015 20:35,28,100
3/24/2015 20:40,31,100
3/24/2015 20:45,21,100
3/24/2015 20:50,18,100
3/24/2015 20:55,24,100
3/24/2015 21:00,32,100
3/24/2015 21:05,24,100
3/24/2015 21:10,24,100
3/24/2015 21:15,19,100
3/24/2015 21:20,19,100
3/24/2015 21:25,18,100
3/24/2015 21:30,12,100
3/24/2015 21:35,20,100
3/24/2015 21:40,18,100
3/24/2015 21:45,10,100
3/24/2015 21:50,12,100
3/24/2015 21:55,23,100
3/24/2015 22:00,18,100
3/24/2015 22:05,22,100
3/24/2015 22:10,13,100
3/24/2015 22:15,14,100
3/24/2015 22:20,19,100
3/24/2015 22:25,18,100
3/24/2015 22:30,11,100
3/24/2015 22:35,13,100
3/24/2015 22:40,13,100
3/24/2015 22:45,17,100
3/24/2015 22:50,11,100
3/24/2015 22:55,15,100
3/24/2015 23:00,14,100
3/24/2015 23:05,7,100
3/24/2015 23:10,20,100
3/24/2015 23:15,9,100
3/24/2015 23:20,7,100
3/24/2015 23:25,11,100
3/24/2015 23:30,10,100
3/24/2015 23:35,10,100
3/24/2015 23:40,5,100
3/24/2015 23:45,15,100
3/24/2015 23:50,8,100
3/24/2015 23:55,12,100
3/25/2015 0:00,14,100
3/25/2015 0:05,14,100
3/25/2015 0:10,8,100
3/25/2015 0:15,10,100
3/25/2015 0:20,10,100
3/25/2015 0:25,12,100
3/25/2015 0:30,7,100
3/25/2015 0:35,3,100
3/25/2015 0:40,7,100
3/25/2015 0:45,6,100
3/25/2015 0:50,3,100
3/25/2015 0:55,7,100
3/25/2015 1:00,15,100
3/25/2015 1:05,4,100
3/25/2015 1:10,6,100
3/25/2015 1:15,6,100
3/25/2015 1:20,7,100
3/25/2015 1:25,6,100
3/25/2015 1:30,5,100
3/25/2015 1:35,2,100
3/25/2015 1:40,1,100
3/25/2015 1:45,3,100
3/25/2015 1:50,3,100
3/25/2015 1:55,3,100
3/25/2015 2:00,3,100
3/25/2015 2:05,9,100
3/25/2015 2:10,2,100
3/25/2015 2:15,5,100
3/25/2015 2:20,7,100
3/25/2015 2:25,5,100
3/25/2015 2:30,3,100
3/25/2015 2:35,8,100
3/25/2015 2:40,8,100
3/25/2015 2:45,1,100
3/25/2015 2:50,4,100
3/25/2015 2:55,4,100
3/25/2015 3:00,5,100
3/25/2015 3:05,1,100
3/25/2015 3:10,7,100
3/25/2015 3:15,5,100
3/25/2015 3:20,3,100
3/25/2015 3:25,3,100
3/25/2015 3:30,2,100
3/25/2015 3:35,7,100
3/25/2015 3:40,8,100
3/25/2015 3:45,4,100
3/25/2015 3:50,7,100
3/25/2015 3:55,4,100
3/25/2015 4:00,8,100
3/25/2015 4:05,4,100
3/25/2015 4:10,3,100
3/25/2015 4:15,6,100
3/25/2015 4:20,6,100
3/25/2015 4:25,7,100
3/25/2015 4:30,5,100
3/25/2015 4:35,4,100
3/25/2015 4:40,4,100
3/25/2015 4:45,18,100
3/25/2015 4:50,7,100
3/25/2015 4:55,14,100
3/25/2015 5:00,18,100
3/25/2015 5:05,14,100
3/25/2015 5:10,19,100
3/25/2015 5:15,17,100
3/25/2015 5:20,19,100
3/25/2015 5:25,22,100
3/25/2015 5:30,28,100
3/25/2015 5:35,26,100
3/25/2015 5:40,16,100
3/25/2015 5:45,40,100
3/25/2015 5:50,23,100
3/25/2015 5:55,34,100
3/25/2015 6:00,42,100
3/25/2015 6:05,33,100
3/25/2015 6:10,23,100
3/25/2015 6:15,21,100
3/25/2015 6:20,22,100
3/25/2015 6:25,25,100
3/25/2015 6:30,18,100
3/25/2015 6:35,26,100
3/25/2015 6:40,34,100
3/25/2015 6:45,34,100
3/25/2015 6:50,31,100
3/25/2015 6:55,31,100
3/25/2015 7:00,30,100
3/25/2015 7:05,19,100
3/25/2015 7:10,29,100
3/25/2015 7:15,26,100
3/25/2015 7:20,33,100
3/25/2015 7:25,33,100
3/25/2015 7:30,28,100
3/25/2015 7:35,26,100
3/25/2015 7:40,41,100
3/25/2015 7:45,30,100
3/25/2015 7:50,42,100
3/25/2015 7:55,56,100
3/25/2015 8:00,56,100
3/25/2015 8:05,53,100
3/25/2015 8:10,46,100
3/25/2015 8:15,54,100
3/25/2015 8:20,42,100
3/25/2015 8:25,57,100
3/25/2015 8:30,42,100
3/25/2015 8:35,55,100
3/25/2015 8:40,47,100
3/25/2015 8:45,45,100
3/25/2015 8:50,52,100
3/25/2015 8:55,54,100
3/25/2015 9:00,65,100
3/25/2015 9:05,67,100
3/25/2015 9:10,75,100
3/25/2015 9:15,50,100
3/25/2015 9:20,46,100
3/25/2015 9:25,62,100
3/25/2015 9:30,43,100
3/25/2015 9:35,54,100
3/25/2015 9:40,35,100
3/25/2015 9:45,52,100
3/25/2015 9:50,52,100
3/25/2015 9:55,54,100
3/25/2015 10:00,52,100
3/25/2015 10:05,48,100
3/25/2015 10:10,38,100
3/25/2015 10:15,39,100
3/25/2015 10:20,42,100
3/25/2015 10:25,50,100
3/25/2015 10:30,36,100
3/25/2015 10:35,42,100
3/25/2015 10:40,51,100
3/25/2015 10:45,44,100
3/25/2015 10:50,41,100
3/25/2015 10:55,33,100
3/25/2015 11:00,51,100
3/25/2015 11:05,45,100
3/25/2015 11:10,29,100
3/25/2015 11:15,35,100
3/25/2015 11:20,41,100
3/25/2015 11:25,47,100
3/25/2015 11:30,37,100
3/25/2015 11:35,44,100
3/25/2015 11:40,37,100
3/25/2015 11:45,36,100
3/25/2015 11:50,31,100
3/25/2015 11:55,38,100
3/25/2015 12:00,40,100
3/25/2015 12:05,43,100
3/25/2015 12:10,39,100
3/25/2015 12:15,45,100
3/25/2015 12:20,42,100
3/25/2015 12:25,40,100
3/25/2015 12:30,33,100
3/25/2015 12:35,27,100
3/25/2015 12:40,37,100
3/25/2015 12:45,35,100
3/25/2015 12:50,36,100
3/25/2015 12:55,33,100
3/25/2015 13:00,36,100
3/25/2015 13:05,36,100
3/25/2015 13:10,31,100
3/25/2015 13:15,33,100
3/25/2015 13:20,35,100
3/25/2015 13:25,29,100
3/25/2015 13:30,38,100
3/25/2015 13:35,24,100
3/25/2015 13:40,25,100
3/25/2015 13:45,23,100
3/25/2015 13:50,38,100
3/25/2015 13:55,40,100
3/25/2015 14:00,23,100
3/25/2015 14:05,25,100
3/25/2015 14:10,29,100
3/25/2015 14:15,20,100
3/25/2015 14:20,22,100
3/25/2015 14:25,26,100
3/25/2015 14:30,18,100
3/25/2015 14:35,29,100
3/25/2015 14:40,12,100
3/25/2015 14:45,16,100
3/25/2015 14:50,23,100
3/25/2015 14:55,20,100
3/25/2015 15:00,17,100
3/25/2015 15:05,17,100
3/25/2015 15:10,9,100
3/25/2015 15:15,16,100
3/25/2015 15:20,21,100
3/25/2015 15:25,24,100
3/25/2015 15:30,18,100
3/25/2015 15:35,8,100
3/25/2015 15:40,14,100
3/25/2015 15:45,18,100
3/25/2015 15:50,13,100
3/25/2015 15:55,10,100
3/25/2015 16:00,8,100
3/25/2015 16:05,5,100
3/25/2015 16:10,5,100
3/25/2015 16:15,2,100
3/25/2015 16:20,8,100
3/25/2015 16:25,7,100
3/25/2015 16:30,4,100
3/25/2015 16:35,6,100
3/25/2015 16:40,5,100
3/25/2015 16:45,8,100
3/25/2015 16:50,9,100
3/25/2015 16:55,12,100
3/25/2015 17:00,6,100
3/25/2015 17:05,9,100
3/25/2015 17:10,16,100
3/25/2015 17:15,9,100
3/25/2015 17:20,13,100
3/25/2015 17:25,12,100
3/25/2015 17:30,12,100
3/25/2015 17:35,6,100
3/25/2015 17:40,9,100
3/25/2015 17:45,10,100
3/25/2015 17:50,11,100
3/25/2015 17:55,10,100
3/25/2015 18:00,16,100
3/25/2015 18:05,14,100
3/25/2015 18:10,10,100
3/25/2015 18:15,14,100
3/25/2015 18:20,12,100
3/25/2015 18:25,12,100
3/25/2015 18:30,18,100
3/25/2015 18:35,21,100
3/25/2015 18:40,16,100
3/25/2015 18:45,26,100
3/25/2015 18:50,23,100
3/25/2015 18:55,27,100
3/25/2015 19:00,28,100
3/25/2015 19:05,21,100
3/25/2015 19:10,12,100
3/25/2015 19:15,21,100
3/25/2015 19:20,22,100
3/25/2015 19:25,29,100
3/25/2015 19:30,21,100
3/25/2015 19:35,18,100
3/25/2015 19:40,25,100
3/25/2015 19:45,18,100
3/25/2015 19:50,16,100
3/25/2015 19:55,25,100
3/25/2015 20:00,14,100
3/25/2015 20:05,16,100
3/25/2015 20:10,22,100
3/25/2015 20:15,21,100
3/25/2015 20:20,17,100
3/25/2015 20:25,14,100
3/25/2015 20:30,35,100
3/25/2015 20:35,16,100
3/25/2015 20:40,16,100
3/25/2015 20:45,19,100
3/25/2015 20:50,17,100
3/25/2015 20:55,10,100
3/25/2015 21:00,24,100
3/25/2015 21:05,16,100
3/25/2015 21:10,12,100
3/25/2015 21:15,21,100
3/25/2015 21:20,18,100
3/25/2015 21:25,21,100
3/25/2015 21:30,19,100
3/25/2015 21:35,15,100
3/25/2015 21:40,24,100
3/25/2015 21:45,24,100
3/25/2015 21:50,17,100
3/25/2015 21:55,11,100
3/25/2015 22:00,17,100
3/25/2015 22:05,17,100
3/25/2015 22:10,18,100
3/25/2015 22:15,12,100
3/25/2015 22:20,16,100
3/25/2015 22:25,16,100
3/25/2015 22:30,22,100
3/25/2015 22:35,19,100
3/25/2015 22:40,13,100
3/25/2015 22:45,14,100
3/25/2015 22:50,14,100
